"target","my.p.saf","my.p.tox","test.cutoff","test.offset","boundary.rslt","ncohort","cohortsize","n.earlystop"
0.243321408517659,0.179026047391208,0.952626873249886,0.766580747673288,0.49,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.25845407450106,0.201892668482997,0.545688833574459,0.736353863263503,0.49,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.254314811551012,0.16035307596749,0.456407023043307,0.745631980476901,0.49,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.267420846386813,0.220707598087348,0.648408015223412,0.711900206049904,0.49,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.253368212026544,0.127220405349531,0.782835875382729,0.749159371014684,0.49,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.189061849960126,0.164815773660057,0.747426328153888,0.854486895725131,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.210049509187229,0.130103436707744,0.582214177178299,0.8158823705744,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.224857851746492,0.180517492389365,0.627734332255983,0.804310105275363,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.215761279454455,0.161588943023068,0.653387306783338,0.810401232913136,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.212932905647904,0.151244703603201,0.793773238288784,0.800807090708986,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.206847812631167,0.177968606191586,0.582279967469195,0.827890158398077,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.231847985065542,0.176812864326775,0.475334666429782,0.776582292979583,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.238290387555026,0.159084576996919,0.819092319596243,0.771546122152358,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.235638160258532,0.146517640929876,0.471053114618433,0.76857311045751,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.189948012703098,0.149870524810688,0.862955383257602,0.848979327594861,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.243072732002474,0.16522405455074,0.672885095280849,0.761129178805277,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.252622125437483,0.183182347065806,0.628660219692476,0.745421725790948,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.248728523263708,0.117573616265552,0.437981317844748,0.749550844309852,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.228267043014057,0.151259326953777,0.855386767523813,0.796307157492265,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.225686645833775,0.163778387418846,0.990386130953554,0.800054830498993,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.214698243653402,0.133032721582141,0.723787375333213,0.812727245735005,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.264623965602368,0.184708841231402,0.441158268577386,0.718256708234549,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.256501127500087,0.16617913375526,0.588107293447477,0.730673926183954,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.260500036762096,0.190410681926725,0.678311029935205,0.729766188422218,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.227134207845666,0.137499402499999,0.453704451863084,0.794716735836118,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.256047186092474,0.131916258206153,0.973035691566578,0.731198063818738,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.277823008131236,0.241361519317735,0.680434355594412,0.695131571963429,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.225998363923281,0.19412257216882,0.99252820749075,0.781704667955637,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.251267310930416,0.14448410153366,0.841058729342236,0.736755202757195,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.244301357655786,0.108836828957389,0.870396121588959,0.749799187062308,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.226834147702903,0.168549507906508,0.835425969927095,0.795635990332812,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.262960477499291,0.218712415408515,0.701209862527221,0.726369654294103,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.222163263941184,0.177993061692048,0.464228079828167,0.808236929355189,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.194871496758424,0.158327612590693,0.774298169339205,0.837604430271313,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.234645624062978,0.201038517817159,0.63052377563709,0.766925777774304,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.237766730133444,0.177040323942844,0.787247976006532,0.759487747214735,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.225027107866481,0.152783459240757,0.730675610856857,0.793397236615419,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.268839827622287,0.220638195184384,0.420762139152241,0.711182174738497,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.28037503187079,0.101514695985625,0.924282618687107,0.689792615128681,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.28325548931025,0.168403379363674,0.841714699802761,0.683431677054614,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.251749270013534,0.162967073644166,0.645526227870465,0.750009919749573,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.280170226236805,0.212740945819439,0.905133824436181,0.688375072786584,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.202211199095473,0.16017787697605,0.531055198469695,0.830497734015808,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.237380028935149,0.202239467076677,0.728865622071239,0.773649817332625,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.239802062278613,0.132214553023119,0.546371351088525,0.760580096626654,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.20382726774551,0.175256023988757,0.750416408104968,0.815789172891527,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.221350797917694,0.172549299726805,0.642743446503298,0.790021318010986,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.242566654109396,0.153729739652268,0.79970741285494,0.757173979887739,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.233577122213319,0.120001920419166,0.679205145715114,0.769920647609979,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.26307254191488,0.165848483226108,0.559647925906884,0.721390401478857,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.277953277924098,0.141423809236929,0.801905791326658,0.692799862474203,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.278950612177141,0.0954163535705038,0.755540373284578,0.689116859808564,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.285192471579649,0.172538252773318,0.851112437709446,0.679942656774074,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.257914477027953,0.186777550527985,0.813012060639823,0.726661997148767,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.279673696728423,0.205424472710842,0.757780615463203,0.688704183790833,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.264527188614011,0.0998369742600915,0.850603908438003,0.722262375988066,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.190874980995432,0.148866253977545,0.640730774154625,0.85495307482779,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.22167340957094,0.191773307564859,0.612667479433778,0.795145812444389,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.264603178715333,0.159960414190977,0.814920936775389,0.717845188453794,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.196463540545665,0.142135038034215,0.708564043757054,0.83420046675019,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.210180525202304,0.137077675856041,0.866961717712367,0.823828872991726,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.260700614540838,0.213425991319786,0.593088654732551,0.72274788399227,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.246740134200081,0.197456695985385,0.463357715745382,0.745653306366876,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.190207122010179,0.154968875288347,0.696747403195682,0.849728440865874,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.233660087920725,0.141872481951302,0.674957217897985,0.784204422496259,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.271666106767952,0.147346735767609,0.496475327639704,0.704590876121074,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.231270576943643,0.166030758445966,0.462363281987825,0.789022316457704,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.266753981821239,0.176558537844732,0.598304304473924,0.717814731411636,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.228764247032814,0.188838382066329,0.576302383386077,0.795787014067173,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.219670034362935,0.193036342697947,0.508568770822863,0.797821409069002,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.223702033865266,0.188230501212738,0.769520105579098,0.790730321547017,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.202461570850573,0.138741925724424,0.707765748547696,0.847308920929208,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.226736773736775,0.11983759826032,0.853112218693949,0.78969737701118,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.220255682361312,0.193521933387716,0.880738459396599,0.796211808454245,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.265686617931351,0.231919047034061,0.944777994511994,0.714062827406451,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.201967645669356,0.1506357991972,0.87014553856092,0.825185766676441,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.237404271145351,0.156937866553703,0.619151082607036,0.772061275318265,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.27925036707893,0.146841535919914,0.469618638323966,0.688329475233331,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.235163342556916,0.111592292733494,0.911173223988484,0.776294928044081,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.233029760769568,0.150377066838791,0.865554592873164,0.785138120409101,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.262004192918539,0.193391481301273,0.944739016188293,0.723329433239996,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.259427720098756,0.163138864584414,0.909701177896895,0.72508100583218,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.205968667636625,0.136376237074902,0.993357611945556,0.835041576996446,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.248865118715912,0.10897683561366,0.485233006568756,0.755246080923826,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.234613921609707,0.189708936052356,0.594808360889892,0.778617667267099,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.239709894289263,0.181792656992287,0.539421105539838,0.760346803115681,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.252053392701782,0.163272758226012,0.838726048035745,0.736070714192465,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.234142314293422,0.187479064132956,0.757351335680333,0.784219536697492,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.245365011738613,0.135396013037967,0.774760241679302,0.753764770692214,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.26404879509937,0.210897603020407,0.914258005697617,0.717229306930676,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.216685278923251,0.132641658989878,0.634364070962108,0.820565346861258,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.218239232432097,0.184512628496854,0.824335880605563,0.798730152891949,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.228537554270588,0.13600849800186,0.770090880088202,0.786979225231335,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.244156492757611,0.125216809492645,0.575296760327437,0.768012791173533,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.217148243449628,0.170545558187798,0.742419198069006,0.802188057918102,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.276891525136307,0.22180123304798,0.646341729919475,0.698343518190086,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.197566317743622,0.142705869207082,0.563285915870525,0.825518093537539,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.275254286825657,0.195371773384506,0.54724939455211,0.695355813484639,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.196827889769338,0.156872314282844,0.632916584775966,0.855115788988769,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.256904501351528,0.104184973586253,0.970830410248554,0.738171703182161,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.259235019679181,0.122890098095726,0.648518539582365,0.723060910822824,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.274808144429699,0.218989978279659,0.423155097621142,0.696873705135658,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.237511886400171,0.12271391148877,0.849224452059299,0.766215835232288,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.266946796909906,0.23025791047173,0.530492588157637,0.719869196647778,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.214242858230136,0.134008587698419,0.899073437928796,0.808412532089278,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.250141314230859,0.101734162312359,0.438110432492594,0.752607256639749,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.241747730760835,0.166923550824235,0.644005203840171,0.762784194201231,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.221966531244107,0.179896769575607,0.850177312597804,0.789317285176367,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.217248744913377,0.125481766145898,0.972025541904385,0.793468713760376,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.236679007066414,0.142987302856637,0.654859226386211,0.765999772353098,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.188302485272288,0.154267759467583,0.526830300161411,0.838081137742847,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.199313971912488,0.172933406674788,0.829414286840163,0.842367970850319,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.241145483916625,0.145732502228046,0.612126859449961,0.771560671273619,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.193966249702498,0.158685056090146,0.618807001627149,0.843489249702543,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.20062600937672,0.163302011199423,0.96128710141107,0.820278879255056,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.221949666505679,0.149146096727155,0.644688660181846,0.788313403259963,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.216003102716058,0.177906192582607,0.879480330473137,0.810892893699929,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.226115582627244,0.140834245144428,0.825740453044548,0.783444375731051,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.268645200878382,0.208187783784009,0.77136347814534,0.708225233713165,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.183710626210086,0.160075358835973,0.815345497998466,0.86858739098534,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.244756452972069,0.11105338384937,0.929925921349831,0.751144400564954,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.252922613057308,0.207654459727648,0.86279991060902,0.734267817810178,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.270708587602712,0.240703257672249,0.923933314885466,0.710486983181909,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.215619843802415,0.152990650369241,0.53371297636694,0.79525155108422,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.224060839158483,0.141076681613146,0.697971069433068,0.806643706280738,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.256834208033979,0.219595878846658,0.548212383287752,0.731739153619856,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.226109594572335,0.193941035773538,0.905676312047681,0.789911884814501,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.254974229028448,0.193493411681175,0.464818475895794,0.737713552778587,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.202844998333603,0.175644261720128,0.732002456114003,0.827551153255627,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.196853689500131,0.16843007703622,0.887182630579876,0.851715337950736,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.257623620214872,0.191063748493833,0.767132134243426,0.728648082818836,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.201958862016909,0.148405357651524,0.576070170386394,0.820753254694864,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.223384271608666,0.139691069842427,0.602456717610037,0.808069943217561,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.252110565197654,0.220249904491322,0.879756200956839,0.736494931858033,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.249674294376746,0.212537625848931,0.42471205884619,0.748412004904822,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.28360139997676,0.240489178054569,0.524680538266796,0.681705433875322,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.264258687850088,0.234256367900335,0.835682511096109,0.716703818179667,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.263313736417331,0.161982750045753,0.562876027343906,0.721027778927237,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.242172950296663,0.121699234764424,0.494106662833015,0.753190680872649,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.227784704533406,0.170217063563774,0.817542434441036,0.795298640616238,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.263284066691995,0.126152237653542,0.890895784046678,0.723180842353031,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.218933921772987,0.160358881525865,0.867981656436599,0.803740655072033,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.255859841243364,0.208222806405234,0.698637642786617,0.737810377962887,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.190867643570527,0.167648321694847,0.673340589326869,0.835410230793059,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.192071716533974,0.147385758029753,0.991496260119982,0.850457497872412,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.187632025568746,0.149636417017521,0.752015704790998,0.846570360474288,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.217179498635232,0.128456644988807,0.64391794068802,0.807072246912867,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.258852373342961,0.131393919154649,0.641469108907729,0.735665728105232,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.278194199083373,0.231799332296504,0.599832166557444,0.694761634105816,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.257069445564412,0.173948944477977,0.514423423592532,0.740983990952373,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.281204313505441,0.11957035513535,0.848298656192497,0.688675248529762,0.01,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.210708357044496,0.168904875185105,0.826758933974126,0.815480631310493,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.249477070290595,0.174423014016603,0.989040733263808,0.746296527097002,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.230565967154689,0.153101047513448,0.689912672393412,0.783921928377822,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.227468372206204,0.15476969478976,0.568772464396484,0.787564367521554,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.195614789379761,0.166339208825056,0.548618486504818,0.836924745701253,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.271138305775821,0.229753876671035,0.722541039316509,0.705909810960293,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.187337224488147,0.15199182656334,0.749841618044638,0.842627606121823,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.19885499891825,0.159032445242354,0.905339716358921,0.834953572135419,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.231374757480808,0.128623738898654,0.640309240785161,0.786866603186354,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.20502649853006,0.136714019722928,0.495748138386813,0.838259407551959,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.224490334047005,0.133298571255691,0.89602990066767,0.806554445298389,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.272331381216645,0.131506074099477,0.988194146084962,0.706276684999466,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.236428991542198,0.210073446250105,0.486102498426794,0.767930938862264,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.212682050070725,0.165233403755657,0.862293164509763,0.805058998521417,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.257019218988717,0.159424155954812,0.779837160309477,0.735127697233111,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.253022637101822,0.170544695583875,0.80104220919383,0.745967349037528,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.23214617499616,0.184388007866735,0.850054833350582,0.78177374554798,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.234355052234605,0.210172313362028,0.610366751637733,0.775984941748902,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.218190960236825,0.193010693306436,0.836392923592275,0.815983453532681,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.214569348143414,0.191559329706519,0.580183796655227,0.817774025024846,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.20764907146804,0.175401897320732,0.780829094712919,0.828388141933829,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.219295538961887,0.171382919228087,0.580932432474722,0.816466106800362,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.28225296526216,0.222699428544416,0.628306718745387,0.684427422704175,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.190109472721815,0.166003919411942,0.890782482447629,0.845984868472442,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.250974291004241,0.11411687627869,0.560433763931143,0.744235255755484,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.239003324648365,0.151483833353835,0.693816536056542,0.769406832987443,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.257138750632294,0.224227412486193,0.730577532281422,0.739645274123177,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.199051739880815,0.153219197324568,0.535981442504807,0.84909369982779,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.189864275394939,0.168222452026756,0.888028059615957,0.839579828316346,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.205699402024038,0.163984420775877,0.621291082317805,0.812473884550855,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.243844310287386,0.21593682281338,0.696656565617225,0.761336730327457,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.187234532437287,0.154899742325378,0.793150831286923,0.842119644163176,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.207302784081548,0.132853095731916,0.980620786414497,0.8327305263374,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.278894719434902,0.178403235880384,0.774940245297392,0.689675240078941,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.273639111896046,0.173303431956779,0.59251339409658,0.698719500796869,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.241457679425366,0.17383863586228,0.999531919370366,0.767262750770897,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.262138760066591,0.163036263074788,0.418018922435509,0.722710255533457,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.24334941979032,0.216851006514606,0.999356074615668,0.751629614038393,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.227309014997445,0.185578981593851,0.878860893530454,0.800429863156751,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.2689608897781,0.16726877196895,0.960909845833894,0.707507954910398,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.236472561024129,0.172421487329613,0.934468054673584,0.771970977308229,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.24508169805631,0.161902315816813,0.484475283891452,0.754509502090514,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.184562156093307,0.157442766753672,0.563887686096161,0.854218870168552,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.238675232161768,0.115954285700323,0.965795132589217,0.758392282761633,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.247363077360205,0.122840572728162,0.764177549220033,0.753931091167033,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.231834153295495,0.159703117828233,0.713534396376291,0.78740040352568,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.274883195641451,0.21458622909289,0.908197728861756,0.697570054326206,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.235318059567362,0.17014662894822,0.908955505408067,0.767853790894151,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.227427442325279,0.186167668100307,0.597261149865203,0.79693279392086,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.219258750206791,0.144425439598478,0.672782034744029,0.796753052389249,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.201691069640219,0.172203851390737,0.934408370707981,0.840857377741486,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.241711738519371,0.118195785496878,0.870346468595218,0.759716435568407,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.251252871006727,0.217859741818493,0.797890643896173,0.747387734241784,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.215430304408073,0.145376522375282,0.672918113376779,0.814220910193399,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.231112062232569,0.192345673148264,0.947082884653423,0.793872856069356,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.231999746640213,0.182388349007996,0.467637685744908,0.780378099065274,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.25812286674045,0.215666323582312,0.944795229151601,0.730054306797683,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.207869794685394,0.181757247078594,0.602256711677284,0.821354529820383,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.193338965415023,0.161441095846568,0.807175143163095,0.840841227211058,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
0.277705824235454,0.178542195870139,0.567598815469469,0.695200808811933,0.05,"3, 0, 2, 2, 6, 1, 2, 2",10,3,6
